url,chunk_id,chunk_text
https://nau64.com/1er-torneo-suizo-sistema-match-rondas-1-y-2/,0,"Academia
Partidas
Torneos


1er Torneo Suizo sistema Match – Rondas 1 y 2

 Academia Nau64 29 julio, 2026 


Los días jueves se está disputando un torneo suizo en formato match a dos partidas, es decir, una partida de ida y otra de vuelta, bajo un ritmo de juego rápido de 20 minutos más 10 segundos de incremento por jugada.El Torneo es si costo para los alumnos y socios y aun estan a tiempo de sumarse para la Ronda 3.
Hasta el momento se han disputado dos rondas, los jueves 16 y 23 de julio. Finalizadas ambas, el líder es Alexis Baladon (Foto), con puntaje perfecto, tras haber ganado las cuatro partidas correspondientes a sus dos matches.

Sus escoltas son cuatro jugadores, todos con 2 puntos: Romina Rivas, Federico Gasdia, Leonardo Cuéllar y Rinaldo Elmemere.
Aquí dejamos la tabla de posiciones, además de las fotos disponibles en nuestras redes de Facebook e Instagram.Club Online: https://www.chess.com/club/nau64?ref_id=4411389Seguí toda la acción en vivo con los Comentarios del MF Jose Riverol y su quipo de prmera!:YouTube: https://www.youtube.com/@nau64Twitch: https://www.twitch.tv/nau64ajedrez¿Querés estar al tanto de todo?Unite a nuestro canal de WhatsApp:whatsapp.com/channel/0029VaAf3s565yDBpnBdJg42

Por mas detalles del torneo












Navegación de entradas
Open 136: Ronda 2Clasificatorio Final Liga Uruguaya de Ajedrez



Deja una respuesta Cancelar la respuestaTu dirección de correo electrónico no será publicada. Los campos obligatorios están marcados con *Comentario * Nombre 
Correo electrónico 
Web 
 Notify me of follow-up comments by email. "
https://nau64.com/1er-torneo-suizo-sistema-match-rondas-1-y-2/,1,"Notify me of new posts by email. 

Δ"
https://nau64.com/2025-02-15_sabatino/,0,"Online


Sabatino FIDE 15 enero: Julio Zaruski Campeón

 José Riverol 16 febrero, 2025 


Torneo Sabatino de nau64 valido elo FIDE RapidoSistema Suizo 5 rondasRitmo 10+5ChessResultArbitro: FA Jose Riverol 3000427Lugar: nau64 chess club (Bv España 2586 / Montevideo Uruguay)
Nos podrán seguir en nuestras Redes Sociales:Youtube – Twitch – Instagram – Facebook – X Twitter – TikTokPodes sumarte a nuestro canal de Whatsapp Club nau64 en ChessCom


Todas Las Partidas Mesa 1
Ronda 1: Benjamin Martello 1986 vs Mateo Young 1612




Ronda 2: Lorenzo Ressia 1966 vs Andres Esteves 1687




Ronda 3: Alexandro Silva 1868 vs Lorenzo Ressia 1966




Ronda 4: Mateo Young 1612 vs Alexandro Silva 1868




Ronda 5: Alexandro Silva 1868 vs Benjamin Martello 1986












Navegación de entradas
Semifinales Uruguayo FemeninoV Torneo de las Tardes (valido elo FIDE)"
https://nau64.com/2026/07/,0,"Mes: julio 2026 




 





Academia
Partidas
Torneos


1er Torneo Suizo sistema Match – Rondas 1 y 2

 Academia Nau64 29 julio, 2026 


Los días jueves se está disputando un torneo suizo en formato match a dos partidas, es decir, una partida de ida y otra de vuelta, bajo un ritmo de juego … Read More



Comment on 1er Torneo Suizo sistema Match – Rondas 1 y 2 






 





FIDE
Online
Partidas
Torneos


Open 136: Ronda 2

 Academia Nau64 29 julio, 2026 


El pasado lunes 27 de julio se disputó la segunda ronda del Open 136, en la que se jugaron ocho partidas. La jornada dejó varios resultados sorprendentes, ya fuera por … Read More



#ajedrez#nau64ajedrez#uruguayTorneo Comment on Open 136: Ronda 2 






 





Academia
FIDE
Online
Partidas
Sabatino
Torneos
Uruguay


MN Federico Canias Campeón del Cumpleañero de Julio

 Academia Nau64 29 julio, 2026 


El pasado sábado 25 de julio se disputó el torneo de rápidas Cumpleañero de Julio, una competencia que no solo reúne a los aficionados al ajedrez en un torneo de … Read More



#ajedrez#chess#Nau64#uruguayTorneo Comment on MN Federico Canias Campeón del Cumpleañero de Julio 






 





Academia
FIDE
Partidas
Torneos
Uruguay


Open 136: Ronda 1

 Academia Nau64 27 julio, 2026 


El pasado lunes 20 de julio dio comienzo el Open 136, un torneo suizo a cinco rondas, en modalidad estándar, con un ritmo de juego de 60 minutos por jugador … Read More



#ajedrez#nau64ajedrez#uruguay Comment on Open 136: Ronda 1 






 





FIDE
Partidas
Sabatino
Torneos
Uruguay


Sorpresa: Miguel Pinto y Daniel Kaciusis Campeones

 Academia Nau64 15 julio, 2026 


El sábado 11 de julio se disputaron, como ya es tradición, los torneos de Rápidas y Blitz en Nuestra Academia ambos eventos fueron validos para el ELO FIDE, con la … Read More



#nau64ajedrez#uruguayTorneo 






 





Academia
FIDE
Partidas
Torneos
Uruguay


II Amateur Sub 1600 de NAU 64

 Academia Nau64 12 julio, 2026 


Este jueves 2 de julio finalizó el Segundo Torneo de Rápidas Sub-1600. La competencia se disputó a razón de una ronda por jueves, con un ritmo de juego de 20 … Read More



#ajedrez#nau64ajedrez#uruguayTorneo 






 





Academia
Sabatino
Torneos


CM Tabare Bustelo y Miguel Pinto, Campeones del sabatino

 Academia Nau64 7 julio, 2026 


Este sábado 4 de julio se disputaron, como ya es tradición en la academia, los torneos sabatinos de Rápidas y Blitz, ambos válidos para el rating ELO FIDE. "
https://nau64.com/2026/07/,1,"El torneo … Read More










 





Academia
FUA
Torneos


NAU 64 en el Interclubes de Rápidas y Blitz

 Academia Nau64 7 julio, 2026 


El fin de semana del sábado 20 y domingo 21 de Junio, se disputaron en los salones Rojo y Dorado de la Intendencia de Montevideo los torneos de Rápidas y … Read More



#ajedrez#Nau64#uruguayTorneo 






 





FIDE
Partidas
Sabatino
Torneos
Uruguay


Juan Esquibel ganó el sabatino rápido

 Academia Nau64 1 julio, 2026 


El sábado 27 de junio se llevó a cabo el tradicional Torneo Cumpleañero de partidas rápidas, como es costumbre, el último sábado de cada mes, celebrando a los jugadores que … Read More



#ajedrez#nau64ajedrez#uruguayTorneo"
https://nau64.com/2026/08/06/,0,"Día: 6 de agosto de 2026 




 





FIDE
Online
Partidas
Torneos


Open 136 – Ronda 3

 Academia Nau64 6 agosto, 2026 


El pasado lunes 3 de agosto se realizó la tercera ronda del Open 136, con la participación de 16 jugadores, distribuidos en ocho partidas. Como es habitual, el evento fue … Read More



#ajedrez#chess#Nau64#nau64ajedrez#uruguayTorneo Comment on Open 136 – Ronda 3 






 





FIDE
Partidas
Sabatino
Torneos
Uruguay


MN Benjamin Martello arrasa en los torneos rapidos y blitz

 Academia Nau64 6 agosto, 2026 


El pasado fin de semana se realizaron los tradicionales torneos de Blitz y Rápidas, como ya es costumbre en nuestra academia. "
https://nau64.com/2026/08/06/,1,"En esta ocasión participaron dos jugadores extranjeros: Félix Isaiah, … Read More



#ajedrez#chess#nau64ajedrez#uruguay Comment on MN Benjamin Martello arrasa en los torneos rapidos y blitz 






 





Online


Clasificatorio Final Liga Uruguaya de Ajedrez

 José Riverol 6 agosto, 2026 


Liga Uruguaya de Ajedrez 3 categorías: Absoluta, Sub-12 y Sub-16 Lugar: Casona de Punta Carretas, José Ellauri 306 – Municipio CHFecha: Domingo 16 de agostoHora de comienzo: 15:00 hsSistema de … Read More



Comment on Clasificatorio Final Liga Uruguaya de Ajedrez"
https://nau64.com/2026/08/11/,0,"Día: 11 de agosto de 2026 




 





FIDE
Partidas
Sabatino
Torneos


Doble consagración: Rivas Puch gana Rápidas y Blitz.

 Academia Nau64 11 agosto, 2026 


El pasado sábado 8 de agosto nuestra academia fue sede de los tradicionales torneos de Rápidas y Blitz, que reunieron a una gran cantidad de jugadores en un ambiente competitivo … Read More



#ajedrez#Nau64#nau64ajedrez#uruguayTorneo Comment on Doble consagración: Rivas Puch gana Rápidas y Blitz."
https://nau64.com/2026/08/19/,0,"Día: 19 de agosto de 2026 




 





Torneos


La Casona vibró con ajedrez y tres campeones de Cerro.

 Academia Nau64 19 agosto, 2026 


El pasado domingo 16 de agosto, la histórica Casona del Municipio CH fue escenario de un vibrante torneo clasificatorio rumbo a la Final de la Liga Uruguaya de Ajedrez por … Read More



#ajedrez#chess#uruguayTorneo Comment on La Casona vibró con ajedrez y tres campeones de Cerro. 






 





Partidas
Sabatino
Torneos


Gian Franco imparable en rápidas, Gustavo se adueña del blitz.

 "
https://nau64.com/2026/08/19/,1,"Academia Nau64 19 agosto, 2026 


Este sábado 15 de agosto la Academia Nau64 volvió a vibrar con los tradicionales torneos de Rápidas y Blitz, que reunieron a una gran cantidad de jugadores en un ambiente … Read More



#ajedrez#chess#Nau64#nau64ajedrezTorneo Comment on Gian Franco imparable en rápidas, Gustavo se adueña del blitz. 






 





Online
Partidas
Torneos


Open 136 – Ronda 4 Diego Moreno domina!

 Academia Nau64 19 agosto, 2026 


El pasado lunes 10 de agosto se disputó la cuarta ronda del Torneo Estándar Open 136, marcada por dos ausencias: la de Juan Ignacio Urruty en la mesa 1 y … Read More



#ajedrez#chess#Nau64#nau64ajedrezTorneo Comment on Open 136 – Ronda 4 Diego Moreno domina! 






 





Online


1er Torneo Suizo sistema Match – Ronda 3 y 4

 Academia Nau64 19 agosto, 2026 


Ronda 3 El pasado jueves 30 de Julio se realizo la tercer ronda de este torneo rapido en nuestra academia. Solamente se jugaron dos match en esta ronda: Daniel Fuce-Gabriel … Read More



Comment on 1er Torneo Suizo sistema Match – Ronda 3 y 4"
https://nau64.com/2026/08/21/,0,"Día: 21 de agosto de 2026 




 





FIDE
Partidas
Torneos
Videos


Diego Moreno arrasa y se consagra Campeón del Open 136

 Academia Nau64 21 agosto, 2026 


El pasado lunes 17 de agosto finalizó el Open 136 de nau64, que consagró a Diego Moreno como campeón absoluto. La quinta y última ronda se disputó con dos ausencias … Read More



#ajedrez#chess#nau64ajedrez#uruguayTorneo Comment on Diego Moreno arrasa y se consagra Campeón del Open 136"
https://nau64.com/45a-olimpiada-de-ajedrez-estados-unidos-se-prepara-para-enfrentarse-a-india-kazajstan-se-hace-con-el-liderato-en-el-evento-femenino/,0,"Olimpiada


45ª Olimpiada de Ajedrez: Estados Unidos se prepara para enfrentarse a India; Kazajstán se hace con el liderato en el evento femenino

 José Riverol 20 septiembre, 2024 


El momento culminante de la jornada fue la partida entre Gukesh D y Nodirbek Abdusattorov en el primer tablero del partido India vs. Uzbekistán. Ambos jóvenes prodigios tienen un historial impresionante y compiten por la medalla de oro individual en el tablero superior. Gukesh tenía 6½/7 con una puntuación de 3085, mientras que Abdusattorov tenía 7½/8 con una puntuación de 3021. El primer movimiento ceremonial lo realizó Zoltán Gera, un exfutbolista profesional húngaro. Desafortunadamente, la partida terminó en un empate sin incidentes debido a una triple repetición en la jugada 32. Esto marcó el tono de todo el partido, ya que todas las demás partidas también terminaron en tablas, lo que resultó en un empate 2-2.


El resultado fue decepcionante para India, ya que Arjun Erigaisi perdió una oportunidad de anotar contra Shamsiddin Vokhidov cuando este último cometió un error en la jugada 37. Fue un descuido mutuo, ya que Erigaisi tampoco logró encontrar la continuación ganadora y jugó de manera diferente, perdiendo su oportunidad.El equipo de EE. UU. triunfó sobre Hungría gracias a la victoria de Leinier Domínguez sobre Sanan Sjugirov y superó a sus oponentes en la clasificación del torneo. Ahora estamos listos para un emocionante choque entre EE. "
