url,chunk_id,chunk_text
https://nau64.com/actividades/,0,"


 

Featured





Online


Actividades

 Victoria Galatro 2 diciembre, 2024 


A partir de Enero 2025, ¡nuevos horarios de clases!
Con la membresía, se puede participar en todos grupos de clases de nivel Iniciado y Medio, en los talleres y en el Espacio para Juegos. También se cuenta con importantes descuentos de hasta el 100% en Torneos.
Para acceder al grupo de ELITE se requiere un pago de cuota adicional, y la previa autorización del docente.
Clases: Prof. MF José Riverol:

Nivel Iniciados (Presencial o por la Plataforma):

Martes 19:00 – 20:15 hs.
Jueves 15:15– 16:30 hs.
Sábados 10:00 – 11:15 hs.


Nivel Medio (Presencial o por la Plataforma):

Lunes 18:00 – 19:15 hs.
Viernes 15:15 – 16:30 hs.


Nivel ELITE (Presencial o por la Plataforma): Martes 15:15 – 16:30 hs.Jueves 20:00 – 21:15 hs
Torneo Internos:  Con aviso un Miercoles 19:00 hs. Presencial y Plataforma


Clases para Niños: Prof Prof Nikolai Yakes y MF Jose Riverol

Martes, Miercoles y Viernes Clases y Taller de 18:00 a 19:45 hs
Sábados Clases y Taller 11:00 a 12:15 hs.
Sábados Clases y Taller de 14:00 a 16:00 hs

Nuevo Espacio Ajedrez Femenino:

Viernes de 17:00 a 19:00 hs

Espacio libre para Juegos: 

Lunes a Viernes de 15:00 a 20:00 hs
Sábados de 14:00 a 21:00 hs (Incluye Torneo Rápido y Blitz)











Navegación de entradas
Mundial de Ajedrez 2024 (Marcador: Ding 3-3 Gukesh)XVI Torneo Reyes 2025 en nau64

"
https://nau64.com/clases-para-ninos/,0,"


 




Academia
Clases


Clases de Ajedrez para Niños

 Victoria Galatro 17 abril, 2025 


♟️♟️♟️
El ajedrez es mucho más que un juego: es una herramienta poderosa para desarrollar habilidades cognitivas, emocionales y sociales desde la infancia. En Nau64, ofrecemos clases diseñadas especialmente para niños, en un espacio educativo, divertido, seguro y estimulante.


¿Por qué los niños deberían aprender a jugar al ajedrez?
El ajedrez no solo ayuda al desarrollo de las capacidades cognitivas sino que beneficia socialmente al niño, dándole madurez de caracter y contribuyendo rotundamente a mejorar su rendimiento escolar



¡Sumate a nuestras clases y regalale a tu hijo una herramienta para toda la vida!



🎯Beneficios del ajedrez para los niños

Mejora la concentración, la memoria y la atención
Desarrolla el pensamiento lógico y la toma de decisiones
Estimula la creatividad y la resolución de problemas
Fomenta la tolerancia a la frustración, la paciencia, la disciplina y el respeto
Refuerza la autoestima y la confianza



📣Metodología

No son necesarios conocimientos previos.
Las clases están dirigidas a niños de diferentes niveles y edades.
Nuestros profesores de ajedrez cuentan con formación docente, lo que les permite enseñar de forma clara, efectiva y adaptada a cada edad.
Las clases pueden ser presenciales, y también contamos con una plataforma exclusiva y única para la enseñanza online de ajedrez, fácil de manejar desde un PC, tablet o inclusive celular. (No es zoom).
No se requiere traer material de juego, solo ganas de aprender jugando.


⏰Horarios de Clase
GrupoHorariosProfesorTaller de AjedrezSábados de 11:00 a 12:15Nikolai YakesAvanzadosSábados de 14:00 a 16:00Nikolai YakesTaller de AjedrezLunes a Viernes de 18:00 a 20:00AFM Bryan LopezOnlineHorarios a ConfirmarNikolai Yakes

📬Inscripciones y Consultas
Contáctanos por whatsapp  


🟢 Teléfonos: +092 321 600 / 099 556 123
🟡 Correo: nau64ajedrez@gmail.com
O bien déjanos tus datos y te responderemos a la brev"
https://nau64.com/clases-para-ninos/,1,"edad.
Nombre y Apellido *Ingresa tu nombre y apellidoCorreo Electrónico *Ingresa tu correo electrónicoTeléfonoIngresa tu teléfonoPaísIngresa tu país de origen¿Qué te gustaría saber?Ingresa tu consulta Envíar solicitud








Navegación de entradas
La IntuiciónClases online de Ajedrez

"
https://nau64.com/clases-online/,0,"


 




Academia
Clases
Online


Clases online de Ajedrez

 José Riverol 6 mayo, 2025 


♟️♟️♟️
¡Te ofrecemos una plataforma interactiva donde tú eres el protagonista!







Contamos con una plataforma especializada en la enseñanza de ajedrez, lo cual hace sencillo su manejo desde un PC, tablet o inclusive celular. (No es zoom), en la cual los alumnos pueden resolver problemas, interactuar con el docente en forma individual, jugar y participar en torneos online.


📣Metodología

Todas las clases están a cargo del Maestro FIDE José Riverol con más de 30 años en experiencia en la enseñanza del Ajedrez.
Las clases se dictan desde las instalaciones de nuestra academia, donde también participan alumnos en forma presencial.
Todas las clases son grabadas en video para que los alumnos la puedan repasar tantas veces como lo deseen y para quienes en algún momento tienen que ausentarse.
Se cuenta con acceso a material en formato PDF con detalles del contenido dictado en la clase y ejercicios prácticos, a traves de moodle.


Niveles de Clases

Nivel Iniciados: Dirigida a aquellos que recién comienzan o iniciaron sus primeras armas ajedrecísticas. 
Nivel Medio: Para los que ya tienen un conocimiento y quieren empezar a mejorar en su nivel de entendimiento.
Estudio de las Aperturas: Todas las semanas descubrimos una nueva variante o línea de apertura para ampliar nuestro repertorio.
Nivel ELITE: Dirigida a los de nivel más avanzado que ya tienen una experiencia en el juego, queriendo mejorar en todas las fases del juego.

Consultá el calendario de actividades 2025.

La membresía online incluye 50% de descuento en todas las actividades presenciales. Para acceder al grupo de ELITE se requiere un pago de cuota adicional, y la previa autorización del docente.

📬Inscripciones y Consultas
🟢 Teléfonos: +092 321 600 / 099 556 123
🟡 Correo: nau64ajedrez@gmail.com
Contáctanos por whatsapp  


O bien déjanos tus datos y te responderemos a la brevedad.
Nombre y Apellido *Ingresa tu nombre y"
https://nau64.com/clases-online/,1," apellidoCorreo Electrónico *Ingresa tu correo electrónicoTeléfonoIngresa tu teléfonoPaísIngresa tu país de origenID FIDESi lo tienes, indica tu ID en FIDE. Nos ayudará a conocer tu nivel ajedrecístico actual.Usuario de Chess.comSi lo tienes, indica tu usuario de chess.com. Nos ayudará a conocer tu nivel ajedrecístico actual.Usuario de LichessSi lo tienes, indica tu usuario de lichess. Nos ayudará a conocer tu nivel ajedrecístico actual.¿Qué te gustaría saber?Ingresa tu consultaEnvíar solicitud










Navegación de entradas
Clases de Ajedrez para NiñosFabulosa Liga ATRACO

"
https://nau64.com/torneos/,0,"


 

Featured





Torneos


Calendario 2026

 José Riverol 11 julio, 2023 


Dejamos a continuación el calendario de la Academia para Torneos de Ajedrez del 2026Dirección Bv. España 2586.Por informes e inscripciones Whatsapp 099 556 123 MF José Riverol.
Torneo Rápido de Sábados Mayo 2026.06/06/2026: Sabatino de nau64 – Suizo 5 rondas – 10+5 – Inicio 16:00 hs. ELO FIDE13/06/2026: Sabatino de nau64 – Suizo 5 rondas – 10+5 – Inicio 16:00 hs. ELO FIDE 20/06/2026: Sabatino de nau64 – Suizo 5 rondas – 10+5 – Inicio 16:00 hs. ELO FIDE27/06/2026: Sabatino de nau64 – Suizo 5 rondas – 10+5 – Inicio 16:00 hs. ELO FIDE (Cumpleañero)Inscripciones: Socios y Pase Libre Gratis – No Socios $500Torneo Blitz elo FIDEde Sábados luego del Rápido 20:00 horas aproximadamente.Inscripciones: Socios GRATIS – No Socios $300 (jugando el rápido es GRATIS)
Torneo Rápido de Sábados Julio 2026.04/07/2026: Sabatino de nau64 – Suizo 5 rondas – 10+5 – Inicio 16:00 hs. ELO FIDE11/07/2026: Sabatino de nau64 – Suizo 5 rondas – 10+5 – Inicio 16:00 hs. ELO FIDE 18/07/2026: Sabatino de nau64 – Suizo 5 rondas – 10+5 – Inicio 16:00 hs. ELO FIDE25/07/2026: Sabatino de nau64 – Suizo 5 rondas – 10+5 – Inicio 16:00 hs. s/e (Cumpleañero)Inscripciones: Socios y Pase Libre Gratis – No Socios $500Torneo Blitz elo FIDEde Sábados luego del Rápido 19:30 horas aproximadamente.Inscripciones: Socios GRATIS – No Socios $300 (jugando el rápido es GRATIS)
06/04/2026 Open 135 «Solo Lunes» – Valido ELO Pensado FIDESuizo 5 RondasHora 20:00.Ritmo de juego 60+30Lunes: 6, 13, 20 y 27 abril y 4 de mayo 2026Inscripciones: Socios y Pase Libre $500 – No Socios $100022/05/2026 Viernes 69 «Solo Viernes» – Valido ELO Pensado FIDESuizo 5 RondasHora 20:00.Ritmo de juego 60+30Viernes: 22 y 29 de mayo y 5, 12 y 26 de junio 2026.Inscripciones: Socios y Pase Libre $500 – No Socios $1000
Pagos de las Inscripciones: 
Santander: Transferencias dentro de Santander: Cuenta: 1201640616 Moneda: UYU Sucursal: 73 – ArocenaTransferencias desde otros b"
https://nau64.com/torneos/,1,"ancos: Cuenta: 0073001201640616 Moneda: UYUCuenta Prex: 1211475 Jose Riverol
Realizado el pago enviar foto de comprobante al Whatsapp 099 556 123



#ajedrez#chessTorneo 




Navegación de entradas
Esteve y Martello ganadores del XXVIII Torneo Cerrados 8×8 Natalicio de Artigas.Super ajedrecistas.

"
https://nau64.com/contacto/,0,"


Contacto 

Por clases presencial o por Internet puede ponerse en contacto: nau64ajedrez@gmail.comWhatsApp: +598 99 556 123MF José Riverol
O dejarnos sus datos y nos pondremos en contacto lo antes posible:
Nombre / Name *Email Address *Teléfono / Phone NumberMensaje / Message0 / 180Nick Chess.com / LichessEsta información nos ayuda a evaluar tu nivel de juego. Enviar Mensaje / Send Message


"
https://nau64.com/category/nau64-en-chesscom/,0,"

Categoría: Nau64 en ChessCom 




 





Academia
Nau64 en ChessCom
Partidas
Torneos
Uruguay
Videos


Fiesta de ajedrez en Nau64: Torneo para No Rankeados y Sub-1600

 José Riverol 26 febrero, 2026 


Del 13 al 15 de febrero, nuestra academia Nau64 Chess Club se vistió de gala para recibir el primer Torneo destinado a jugadores No Rankeados y Sub-1600 de Elo. Fueron … Read More



#ajedrez#chess#Nau64#nau64ajedrez#uruguay 






 





FIDE
Finales
FUA
Nau64 en ChessCom
Online
Partidas
Torneos
Uruguay
Videos


Culminaron los cuartos de final serie A del Club Cerro

 Bryan Lopez 3 febrero, 2026 


Del 5 al 19 de enero se llevó a cabo los cuartos de final serie A del Club Cerro, se jugó a ritmo standard 60 minutos + 30 segundos de … Read More



#ajedrez#chess#fuajedrez#nau64ajedrezTorneo 






 





Nau64 en ChessCom
Online
Videos


El maya1969 manda en el Blitz dominguero.

 José Riverol 1 mayo, 2023 


30/04/2023 El jugador uruguayo manya1969 fue el ganandor del Torneo Blitz del domingo con 38 pts. (+11 =0 -2) El Torneo se jugó a un ritmo de 3+2 por 90 … Read More










 





Nau64 en ChessCom
Online


Sábado de Blitz y Shirojk1000 aprovecho!

 José Riverol 30 abril, 2023 


29/04/2023 El jugador peruano Shirok1000 ganando todas sus partidas +8 ganó el Torneo Blitz del sábado con 29 pts. El Torneo se jugó a un ritmo de 5+2 por 90 … Read More










 





Nau64 en ChessCom
Online


Gualanday imparable en el Blitz de Viernes.

 José Riverol 30 abril, 2023 


28/04/2023 El jugador colombiano Gualanday se llevo el Torneo Blitz de los Viernes con 30 pts (+10 =1 -4) en buena forma. El Torneo se jugó a un ritmo de … Read More










 





Nau64 en ChessCom
Online


El_el_Cuervo ganador del Blitz de jueves.

 José Riverol 27 abril, 2023 


27/04/2023 En apretada definición el_el_cuervo se llevó el Torneo Blitz con 15 pts, con tan solo uno de diferencia ante jugador venezolando JoelAOB, terminado el trio de premiados Lucaselbuscador. Se … Read More








"
https://nau64.com/category/nau64-en-chesscom/,1,"

 





Nau64 en ChessCom
Online


Blitz de miércoles para Brxyson!

 José Riverol 26 abril, 2023 


26/04/2023 Luego del directo del resumen del Campeonato del mundo de Ajedrez entre Ding Liren y Nepo se jugó en la plataforma de ChessCom el clásico Torneo Blitz, (Nuestro Club … Read More










 





Nau64 en ChessCom
Online
Videos


Iza Tomazzini se llevo el Bltz de lunes.

 José Riverol 24 abril, 2023 


24/04/2023 Luego del directo del Campeonato del mundo se jugó en la plataforma de ChessCom el clásico Torneo Blitz, (Nuestro Club ya cuenta con más de 2500 jugadores!) en un … Read More










 





Nau64 en ChessCom
Online
Partidas


Unefelante ganador del Blitz dominguero.

 José Riverol 23 abril, 2023 


Este domingo 23 de abril se llevó a cabo un blitz 3+2 en el club de nau64 en ChessCom. El ganador fue nuestro coocido Unefelante con 34 pts. El Torneo … Read More










 





Nau64 en ChessCom
Online


Coronamos a un nuevo PIRATA GARFIO RELOJERO

 Marcelo 27 marzo, 2023 


Este Domingo en justa lid, «gualanday» se coronó Campeón de el Súper Torneo PIRATA GARFIO RELOJERO, el Colombiano logra así un nuevo logro en lo referente a los Piratas,… su … Read More



1 comentario en Coronamos a un nuevo PIRATA GARFIO RELOJERO 




Posts pagination
1
2
3
Siguientes
 
"
https://nau64.com/category/uruguay/,0,"

Categoría: Uruguay 




 





Academia
Nau64 en ChessCom
Partidas
Torneos
Uruguay
Videos


Fiesta de ajedrez en Nau64: Torneo para No Rankeados y Sub-1600

 José Riverol 26 febrero, 2026 


Del 13 al 15 de febrero, nuestra academia Nau64 Chess Club se vistió de gala para recibir el primer Torneo destinado a jugadores No Rankeados y Sub-1600 de Elo. Fueron … Read More



#ajedrez#chess#Nau64#nau64ajedrez#uruguay 






 





Academia
FIDE
Finales
FUA
Online
Partidas
Torneos
Uruguay
Videos


Culminaron los cuartos de final serie B del Club Cerro

 Bryan Lopez 4 febrero, 2026 


Del 23 al 25 de enero se llevó a cabo los cuartos de final serie B del Club Cerro, se jugó a ritmo standard 60 minutos + 30 segundos de … Read More



#ajedrez#chess#fuajedrez#nau64ajedrezTorneo 






 





FIDE
Finales
FUA
Nau64 en ChessCom
Online
Partidas
Torneos
Uruguay
Videos


Culminaron los cuartos de final serie A del Club Cerro

 Bryan Lopez 3 febrero, 2026 


Del 5 al 19 de enero se llevó a cabo los cuartos de final serie A del Club Cerro, se jugó a ritmo standard 60 minutos + 30 segundos de … Read More



#ajedrez#chess#fuajedrez#nau64ajedrezTorneo 






 





Academia
FIDE
Internacional
Partidas
Sabatino
Uruguay


Victoria Contundente de Federico Canias en el Torneo Sabatino de Nau64

 Bryan Lopez 28 enero, 2026 


El pasado 24 de enero se llevó a cabo el tradicional torneo de los sábados, en La sede de la academia nau64 en Montevideo, se jugó a un ritmo rápido … Read More



#ajedrez#nau64ajedrezTorneo 






 





Academia
Partidas
Torneos
Uruguay
Videos


Final del Festival de Reyes 2026

 José Riverol 27 enero, 2026 


XVII Festival de Reyes – Academia NAU64 Entre el 9 y el 11 de enero se llevó a cabo en la Academia NAU64 la XVII edición del tradicional Festival de … Read More










 





Liga Mundial
Online
Uruguay


Live Chess World League 2025

 José Riverol 13 octubre, 2025 


Uruguay dice presente en el evento oficial más prestigioso del ajedrez online: la Ches"
